99999 99977
1 407423268 384998640
2 475092281 324745799
1 542049547 601105855
2 302678197 516675814
2 633440415 949595304
1 134139958 779928403
2 394746632 929658441
1 124047704 810623538
1 748342457 727437967
1 716632040 346403904
2 29683919 474399107
1 805391184 620202447
1 170422777 699911588
1 696766742 330305703
1 253472440 296722010
1 908671558 79640067
2 174858345 879553897
1 659811139 987743712
1 584044371 33476607
1 269832438 735806649
1 544733552 614021303
1 149045859 47819811
1 669006639 917689628
1 26223528 504687461
1 694776405 238450096
1 759203962 740642507
1 684522788 704600937
1 667698057 44683355
1 467839192 828646855
1 292049081 114265903
2 302369099 971138091
1 13004327 313370473
1 906531251 467238670
1 401052803 690775735
2 919200715 9060487
1 900826251 427089207
1 349905800 849533692
1 22809518 545953369
1 261796675 615702600
1 339295174 964906633
1 578725069 678797420
1 481224963 524538539
1 463658778 642410530
1 728523914 497151051
1 642302460 570130329
2 923408667 12633047
1 743504250 16071504
1 804504354 747636166
2 313137005 204202816
1 608993442 238696670
1 326644090 939018898
2 863056806 84165182
2 354935052 831331245
2 697440138 910654040
2 397796514 649417687
1 277092061 341722531
1 63545761 714232568
2 460707348 429850401
1 264482576 14989189
1 114788074 802844712
2 372064489 608465137
2 608185887 905526736
2 217125780 658268207
1 48158022 376497991
1 256950612 126805414
1 79775573 196733192
1 997213152 992043054
1 449077207 383082491
1 472487942 503293166
1 810782691 833926000
1 413568857 240192838
2 370845864 601871232
1 605133862 795245020
2 67313790 204943717
2 797114276 96646746
1 737103665 815621759
1 608736101 415555199
2 563053034 64888687
1 780597905 531389812
1 100140708 230678686
1 275333106 843736904
1 580012218 837074193
1 844572168 650499484
2 673517355 419882148
1 61679109 553667109
1 61520196 30299965
1 116866719 24387806
1 126496748 22033106
1 62629052 339489934
1 32705081 65966382
2 572131862 535917015
2 985465213 112927805
1 95719142 872325147
1 119286927 46118016
1 224462798 564961854
2 725693506 964102607
1 312126479 400161510
2 987344717 489496828
2 432464826 351669134
1 403187870 67624805
1 894382210 643758117
2 45598151 302419034
2 78590720 757745291
2 497238690 24770931
2 632773636 480458886
1 647113925 186549067
1 710508450 151936761
1 29883514 534024978
2 900489314 206639989
1 511432776 421110938
1 53513079 391649238
1 61880184 431145918
1 210839686 27563630
1 142942661 550586081
1 902631208 698230448
1 598011416 347379330
2 842586658 639771266
1 838290639 658045353
1 804609051 359794998
2 476515716 833119149
1 255930551 15025716
1 961873781 103226298
1 436926657 179735106
2 940777732 876732510
1 648051769 916507646
1 533960982 741042239
1 83149632 631494474
1 25978448 473573773
1 645402279 129180734
2 352696174 709730698
1 412801120 576244030
1 601446979 313849624
1 752745381 565453990
1 303499661 645140802
2 292032780 194800065
2 768262206 156705409
2 911110587 122727530
1 804904341 820745312
1 241632971 233767120
1 944327657 56274800
1 546615686 827771314
1 571791257 899314652
1 362540928 814270357
2 525414206 976782356
1 300324514 760514926
1 771096941 909961389
2 176626749 536348867
1 678128526 403400431
1 230306683 791867865
1 303345640 996972080
1 523324126 563051217
1 801017580 920462595
1 749810544 424750990
1 888467839 818151060
1 24117444 53429181
1 932452701 544373548
1 225641892 700136820
1 504076324 980768631
1 863162127 913833004
2 168330912 901674885
2 141349972 138022978
1 128256511 326577367
1 101227575 317783179
1 326994823 184316066
1 683747629 354384084
2 515411074 357867298
1 777453618 17944309
1 536776903 823586252
2 4032437 639649111
2 534041876 307649119
2 676368647 889885136
1 361691294 212352179
1 3691826 357450975
1 641288369 706172068
1 875194715 75055280
1 730868613 895296429
2 6732957 491658655
1 307756535 323461769
1 688570730 811864005
1 53882880 164443704
1 210946329 26933953
1 911055321 341355515
1 195584996 192542793
2 245086966 303002616
2 954710813 619802285
2 406559578 546841270
1 260274953 16946132
1 548039636 137778847
2 998151839 588686287
1 219458139 203520274
1 776865308 867636374
1 177931183 985134635
2 116590422 30136490
1 816397885 926232512
1 7400463 411487271
2 330524768 382559565
2 28157452 795893424
1 268413756 159833323
2 672873140 122957456
1 21033211 756332678
2 212292253 818537082
1 907543203 649751827
1 662987141 679718151
2 615187329 467161845
2 17232124 295972879
2 141451836 702567579
1 86466640 191368039
1 226975895 645888771
1 2905483 233307478
2 317224419 181893210
2 120257280 174971711
1 138317226 558784837
1 88601726 716020089
2 967737719 519679433
1 344273316 880676994
1 845402465 720399281
2 313175117 51772622
2 395678646 561632210
2 710523328 401991307
2 806510034 97361574
2 202072204 55886721
1 739634588 48666611
2 788907933 611593353
2 925611405 172323545
1 209284343 11222662
1 908151178 130569417
1 976007633 280192045
1 142709242 360953751
1 368691637 110021464
2 356480640 38224997
1 811384524 211514996
1 881446710 925636542
1 78756721 607261873
1 591849240 858902354
1 881450741 993385559
2 746012222 217883968
2 785426371 79039288
1 257549221 450208642
2 246498519 404653770
1 867437863 554662536
1 324955763 480594420
1 1606011 222423113
1 985917833 337198979
1 850688442 367501546
1 73814974 155698630
1 874286179 44697679
2 91562084 724128045
1 798295158 616377697
2 144579244 139349151
1 526851450 717243569
1 344690777 99988011
2 734682692 574012772
1 847842838 140580421
1 670186854 71705241
1 24172817 984083192
1 219154450 187365123
2 142670120 703430297
1 816624698 443311309
1 96017658 8559109
1 879399943 92383347
1 577262620 869220841
1 96478831 755516288
1 230125049 886628874
2 125635226 13291890
1 741270515 773887936
2 106569199 900144573
1 303857855 222856419
1 920769451 605002675
2 482190764 369865348
1 689473609 954165829
1 435486707 393794151
1 609372046 159443157
1 750566657 454861721
1 484628441 537713394
1 77424496 691392768
1 946828307 489531479
1 91891382 963672237
2 488471019 695412430
1 910110306 490873939
1 414858427 793664427
1 856115126 586487782
1 325580383 34143103
1 842093935 155531815
1 159253882 815370612
2 759690626 123048345
1 906903204 630706869
2 413319003 335863954
1 344707299 377673265
1 973339650 182053282
1 82643976 722868670
1 242576732 63172718
1 588876393 286386706
1 848655363 557281145
1 401989842 259721032
1 179401858 139987018
2 538623928 801764369
1 832721828 197814275
2 729736995 410566948
1 482347056 56202767
1 414559794 862485468
1 953157486 282839160
2 88067901 333957902
1 943856061 720095416
2 585561158 756311952
1 978150365 785866770
1 505416858 36287099
2 57820104 119879484
1 670595426 703145326
2 986949714 293132348
1 787348756 969287856
1 400743084 573274374
2 640561069 574364272
2 991447293 722014956
2 991475458 402405533
1 912459030 311172561
1 176715203 875511598
1 203171129 198166373
1 834885075 255306027
2 195849393 695800947
1 502093268 11284791
1 576533015 137146419
1 611003903 668776345
1 394645338 374693830
1 658410975 723002412
1 207563302 2973986
2 467966101 814122771
1 540801667 895801743
1 69104511 798346997
2 642710111 186091167
2 74086643 426672219
1 38813738 93423034
2 852873257 934970321
1 315706677 797512249
1 845482106 118463343
1 245382725 978856835
2 114670601 414433157
1 728658953 264762808
1 315452034 812694642
1 691462437 20659673
1 482152608 876061103
1 954314878 407773681
1 132579313 319971652
1 107588651 854205161
1 70342810 928580398
2 737716349 21078443
2 652964990 534129338
1 816899749 564104750
1 513721037 225207919
2 461902898 841601359
2 560799884 57923705
1 78935613 673437492
1 630345406 678407991
1 277299717 329808207
1 436819133 520062885
2 570712642 98385170
1 6226209 3153116
2 102145210 915110517
1 671581122 89868822
2 147987216 435076086
2 56749352 303619796
1 863974232 677979857
2 15555967 42089591
1 819255286 351425816
1 144710406 989283816
1 312753713 559170182
1 169775659 561217597
2 115766130 854141306
1 328469068 546653086
1 55662139 796657237
2 853764103 520528445
1 689131285 850198724
2 368166703 670368892
1 938088145 770000388
1 107516020 988001013
2 4091088 625396468
1 550689300 928030177
1 52687945 201502560
1 102189393 657694198
2 478201386 246887428
1 735816914 664034172
1 815023850 455146384
1 666203424 694190288
1 72987727 491565252
1 96197713 325733356
1 678297293 299405175
1 334196921 970892920
1 781311015 779211347
1 480184728 221178070
2 243899152 814249188
1 708788537 517151450
1 864082871 1886814
1 730568697 504080580
2 465207916 554464063
1 970433215 80229187
2 190775901 177483136
2 305270731 346743234
2 115896080 97748731
1 867325822 819073096
1 806198143 297860478
1 276791710 381669146
2 881536513 494493338
1 1564489 110520015
1 299189037 3905810
2 921224651 458593065
1 918898086 365225825
1 722476530 790499572
1 491772873 709602855
1 321998329 167125063
1 279832820 161018810
1 250922164 738411287
1 235007038 333839411
1 849248944 943662424
2 322004344 268219168
2 206846300 837223254
1 335760145 681216346
2 166032241 715595612
1 323414544 347130451
2 549795462 583175371
2 860948473 216172225
1 718305073 547782124
2 254459337 58135782
1 685948238 39818970
1 822712441 828276501
1 119544540 287873835
1 424548390 89610327
1 447462255 10387991
1 771786548 615284356
2 574092123 122285290
2 222016218 40459665
1 277983088 284827791
1 660026924 112453491
1 635201286 479783143
1 206376160 171009793
2 140030871 4255432
1 857288646 982485599
1 234746797 254936218
1 808463784 721783119
2 131024793 401431285
1 687987164 948309900
2 546761958 138681171
1 360668085 195147692
2 646956443 480211318
1 619634048 834219011
1 454030922 681286841
2 642851865 421066998
2 239104515 480658646
1 622545593 583453367
2 815749628 768395348
2 63903124 70960146
1 705794338 378751316
1 779436514 339244098
1 626084956 87468839
1 932398560 427404339
1 155385388 15079942
1 771319168 349963284
2 970329668 339914758
1 911691897 509891534
1 235417378 787972850
2 38033179 859469803
2 852124815 886302440
1 253038046 585796640
1 10315606 221193213
1 126653582 96415653
1 52251531 18153541
2 968037265 259181761
2 529345488 477845873
1 446161894 777540781
1 432406515 164614735
2 603098653 156247131
2 33190525 634889102
1 722515086 438510264
1 746899410 96467155
1 730853587 997259516
1 177233431 202456428
1 577297082 93918606
1 807957343 592942398
1 443949109 887463863
1 587368700 716394219
2 12479114 430555239
1 50156574 606423103
1 390571856 276653491
1 618959223 436874893
1 258776978 610284071
2 800336527 211423059
2 166775404 321034271
2 147446357 82277108
1 187838017 192590629
1 763991206 595473829
2 781258851 902490999
1 777206908 166456633
2 701322578 738313710
1 100244610 976959600
1 69575629 126492635
1 218626312 900884345
2 245038807 641077950
2 532275889 336971599
1 716968945 359293876
1 901792801 285004459
1 317397459 149714265
1 583213284 950299280
2 784354265 387506569
1 258500066 251191381
1 411685643 801269845
1 251508244 851239612
1 594135163 623704569
1 990090488 747534860
1 402605250 12948700
1 382253407 54918203
1 43153301 14014377
2 635549297 93374501
2 709768824 960449530
2 24024452 637996284
2 395320740 988757009
1 253572635 187720797
1 221958051 62846896
1 792439841 635807571
2 232696692 158559835
1 273614409 874883836
2 438059416 683641374
1 777993212 851471148
1 328881759 685794713
1 435157944 163241704
1 453591852 744288292
1 439963063 465981798
2 358762761 739126998
1 324964556 421356949
2 501177898 866068152
1 204697065 74768961
1 614269168 860994025
2 709715286 853614942
2 159218935 20994961
1 879602843 534931
1 683016122 944847817
1 264667373 825905074
2 396246704 164543359
2 373687712 120170334
1 474847314 709574146
1 478362343 450103011
2 81299301 390730993
2 549128591 112492709
2 266487367 349773174
1 724302807 65460984
1 96712345 946745283
1 296998971 702688547
1 792596608 330128315
1 769938279 763681978
2 803340100 507372011
2 199050715 813328626
2 375950182 490797978
2 276517126 61703152
2 598520500 520640952
1 521478575 609646618
2 461753033 470303951
2 8312372 912577727
2 542533638 940267282
1 154630552 213453172
1 558751766 142426478
1 376827142 404500591
1 91791048 838885190
2 856115316 589681112
2 391449085 342360834
2 135406088 23412352
1 301668789 85929803
1 92060923 872685599
1 245584264 864134092
2 259380219 11537323
2 36916756 423101265
1 507193961 839286162
1 99110787 100665615
1 728365331 979330217
1 301261323 325594613
1 483935872 989629515
1 40014216 149525379
2 649471196 795992049
1 84493850 394424861
1 35346422 800301491
1 91258370 62057788
1 981206772 615291691
1 208324183 906199071
2 894925292 33919056
2 293094805 509879995
2 633695313 938698696
1 747068018 782778164
1 950250524 24674129
1 758102861 414307176
1 165829121 449241419
1 283244697 315355658
1 571427147 222168823
1 535358126 600521330
2 32923361 85125979
1 128546317 695358093
2 425577666 208782883
1 357152681 241294780
1 706944877 388507466
1 620805470 47472095
1 804924677 369553886
1 948450678 632412043
1 711506300 97437604
1 118747191 771731074
2 106620120 755973820
1 687423116 58289752
1 106286913 805236134
1 305974470 437066372
2 121294071 65943803
2 122505600 100758883
1 607954831 962630769
1 328168147 784041133
1 962248825 964139865
2 957599774 136951000
1 647465707 449476778
1 736593779 835902345
1 520745054 959239631
1 82703710 372312939
2 366460635 913771427
1 807463939 97257380
1 694290844 313055888
1 156153799 251883159
1 300029600 98862622
1 655882052 169066491
1 898577519 287356129
1 634683002 358918543
1 886812274 117378938
2 47846124 990922090
1 20360157 181732335
1 816028572 161639862
2 142620552 431867412
2 312659640 125568918
2 42054384 285912025
1 798936180 652616216
2 507896577 763251392
1 934609455 78694605
2 217263815 623717383
1 277949496 720247047
1 28702862 18159637
2 40375947 786687355
1 367727637 733437571
1 783348694 312238879
1 108019354 650579541
1 99170802 902316298
1 402902936 573706361
2 652713834 607917740
1 76791139 138484973
2 699690076 70656360
1 671404933 423627593
1 552200529 202947147
2 774564557 853619963
1 820789980 375224110
1 46657987 142234932
2 63304836 752951965
1 423734957 657648847
1 523174825 994211535
1 866484637 920683752
1 681678760 149662575
1 178908427 436826789
1 345917298 386773635
1 295273123 613648622
1 934116524 590959298
1 181944453 71191890
1 65850610 797124065
1 828476593 69615050
2 114859955 449422188
2 492819976 773888731
2 28645702 997933742
1 599747863 821578070
1 553830980 43154762
1 181443048 86528996
1 597918700 936585165
1 332792622 198181166
1 795513634 111944063
2 565755537 388700021
1 29081802 299058345
2 795046038 695509032
2 509411775 459380414
2 232337785 568860827
1 189061422 427005641
1 470942854 304802914
2 273056239 83655234
1 959837138 85622102
